,Id,Title,Type,Salary,Description,City,Postcode,MinSalary,MaxSalary
313,62fa8d5b43a3d8c63454fe73,Appian Developer/Architect,SE,"60,000 - 80,000 GBP per year","Salary 60,000 - 80,000 GBP per year Requirements:- ·Minimum 5 years of experience in Appian Design and Development·Should have experience in Appian 20.x and above ·Good experience in Process Model, CDT, Records, Reports and Site design.·Excellent hands-on experience in coding and trouble shooting.·Good experience in handling integration objects.·Defines application user roles and responsibilities·Responsible for all configuration, continuous code integration, development and functional testing.·Responsible to understand the requirements, designing and mapping the same to the Business processes.·Design and develop database objects to support BPM applications.·Deliver projects in either Agile or Waterfall software development methodologies, as project dictates.·Participate in the day-to-day activities of the Appian BPM development teamsResponsibilities:- ·Minimum 5 years of experience in Appian Design and Development·Should have experience in Appian 20.x and above ·Good experience in Process Model, CDT, Records, Reports and Site design.·Excellent hands-on experience in coding and trouble shooting.·Good experience in handling integration objects.·Defines application user roles and responsibilities·Responsible for all configuration, continuous code integration, development and functional testing.·Responsible to understand the requirements, designing and mapping the same to the Business processes.·Design and develop database objects to support BPM applications.·Deliver projects in either Agile or Waterfall software development methodologies, as project dictates.·Participate in the day-to-day activities of the Appian BPM development teamsTechnologies:- Python- Java- BPMNMore: Fortune 500 company",Brentford, TW8 9ES,60000,80000
314,63074e53a87672147083f2b3,GCP Architect,Other,"100,000 - 100,000 GBP per year","Salary 100,000 - 100,000 GBP per year Requirements:- Job Title: GCP ArchitectLocation: Remote.Type: Permanent Full-time/contractResponsibilities:- Job Description: •Google Cloud Certified Professional Cloud Architect•work in GCP and Kubernetes and Aws Develop, execute, and implement the vision for cloud architecture, deployment systems, and application infrastructure•Provide innovative solutions leveraging modern deployment tools/techniques and make recommendations to support a rapidly growing environment •Implement best practices by developing, refining, iterating, integrating, testing, staging and deploying maintainable technical solutions •Accountable for effectively leading, communicating and managing change ensuring sustainability of process and performance enhancement•Responsible to engage with the customer to understand the requirements and lead the solution proposal with architecture addressing customer's technical / non-technical requirements •Ability to drive business opportunities, lead a solution discussion on the architecture with excellent communication and presentation skills to various stakeholders and customer leadership team•Lead GCP solution development, innovations, participate architectural and framework components,•Google cloud working experience, landing zone, key google products and services like BigQuery, VMs, Docker, Kubernetes, Data Store, Pub-Sub, Anthos etc•Well versed with solutions on load balancing, performance, scalability and concept of microservices and its applicability •Must have good knowledge and work experience on Docker, Google Kubernetes and understanding of Anthos and other google cloud offerings time to timeTechnologies:- GCP- Cloud- AWSMore: •Google Cloud Certified Professional Cloud Architect•work in GCP and Kubernetes and Aws Develop, execute, and implement the vision for cloud architecture, deployment systems, and application infrastructure•Provide innovative solutions leveraging modern deployment tools/techniques and make recommendations to support a rapidly growing environment •Implement best practices by developing, refining, iterating, integrating, testing, staging and deploying maintainable technical solutions •Accountable for effectively leading, communicating and managing change ensuring sustainability of process and performance enhancement•Responsible to engage with the customer to understand the requirements and lead the solution proposal with architecture addressing customer's technical / non-technical requirements •Ability to drive business opportunities, lead a solution discussion on the architecture with excellent communication and presentation skills to various stakeholders and customer leadership team•Lead GCP solution development, innovations, participate architectural and framework components,•Google cloud working experience, landing zone, key google products and services like BigQuery, VMs, Docker, Kubernetes, Data Store, Pub-Sub, Anthos etc•Well versed with solutions on load balancing, performance, scalability and concept of microservices and its applicability •Must have good knowledge and work experience on Docker, Google Kubernetes and understanding of Anthos and other google cloud offerings time to time",leicester,LE1 7EA,100000,100000
315,63074e61a87672147083f2bf,IT Operational Support Specialist,IT,"30,000 - 50,000 GBP per year","Salary 30,000 - 50,000 GBP per year Requirements:- •A higher-level qualification in a Computer Science or Science related discipline.•Understanding of statistical data sets.•Experience in Customer Support.Responsibilities:- •Daily routine administration of the QC & Randox Health software platforms.•Participate in customer support activities associated with the QC & Randox Health software platforms, and other software developed in-house.•Worldwide travel for the installation of instances of the Acusera 247 software platform.•Production of user requirements associated with requested software enhancements.•Preparation of training manuals for users.•Ensure all documentation is accurately and fully compliant.•Adherence to the company’s Positive Work Environment Policies, Health & Safety procedures, and the maintenance of a safe working environment.Technologies:- Windows- Microsoft 365- MS TeamsMore: Here at Randox IT we aim to provide and deliver a highly responsive, first-class support service to all Randox employees and relevant third parties, adhering to the ITIL Framework and ensuring that all IT related services are running effectively and operating within normal set parameters. We are currently recruiting for an IT Operational Support Specialist to join our Team based at the Randox Science Park in Antrim.About Randox:An international company operating in over 145 countries that continues to have unparalleled growth, Randox Laboratories has been the heartbeat of the UK’s National COVID Testing Programme throughout the pandemic.   In early 2020 Randox recognised the threat from COVID-19 and, based on over 40 years of diagnostic experience, quickly developed a test to accurately identify the virus.  Testing at scale commenced within weeks to support the UK’s National Testing Programme and private clients alike.  Through the enormous effort and commitment of its staff Randox is currently operating at a capacity of 180,000 COVID-19 samples per day, making it the most productive laboratory in the UK and Ireland and amongst the very largest in Europe.Additionally, as a world leader in diagnostics for clinical healthcare, toxicology and food security, our expertise and product portfolio have assisted laboratories across the world in improving health and saving lives. Our global success is a result of our pioneering products and the commitment & skill of our workforce, which continue to grow exponentially.Central to the Randox ethos is our drive and determination to improve healthcare worldwide and every one of our talented staff play a role in this. In order to serve our growing international markets, we require high calibre applicants with scientific, engineering, software and broader business skills – including sales, marketing, logistics, finance and many more.  Join the Randox team and play your part in improving the health of millions.Randox Laboratories Limited is an Equal Opportunities Employer.",Antrim,BT41 4FL,30000,50000
316,63074e6ba87672147083f2cc,IT Software Developer,SE,"30,000 - 50,000 GBP per year","Salary 30,000 - 50,000 GBP per year Requirements:- •A Bachelor’s degree or higher in Software Engineering or Computer Science discipline (2:1 or above) or relevant experience•Excellent communication, organisational and problem-solving skills.•Experience using C# / ASP•Experience using SQL.Responsibilities:- •Working at the cutting edge of technology and innovation, Randox IT development software products for Randox customers globally.•You will get first-hand experience and be involved in the full development lifecycle from initial design to the release of the final product.•The successful candidate will become part of the IT Software Development Team developing large web-based projects, built using C#, ASP and SQL Server.Technologies:- C#- ASP.NET- SQLMore: Are you looking for an exciting career within a state of the art, innovative company? If yes, Randox is the place for you. The role will involve the development of largely web-based applications for divisions within Randox, which in turn helps Randox keep ahead of the game. We have several exciting current and upcoming projects, that will not only develop your software development skills and your overall knowledge but allow you to progress your software development career within a dynamic IT Department which has a proven track record for delivering exceptional results to all sectors of the business. At the 2021 Belfast Telegraph IT Awards Randox won 4 awards:•Overall IT Company of the Year – WINNER•IT Team of the Year - WINNER•IT Project Team of the Year – WINNER•Digital Project of the Year - WINNER  This is a unique opportunity to join an innovative, international company in a growing industry that can provide career security and genuine advancement opportunities for those who show potential.Do you want to make a difference while building a successful IT career?  •£1500 signing on fee (for direct applicants)•Generous salary offered •Blended working – 2 days at home, 3 days in office per week.•Work with innovative technologies and applications•Bonus scheme•Career progression opportunities•Creativity encouraged and supported•Personal development and certified trainingAvailable roles: 1.SOFTWARE DEVELOPER ROLES (Full stack software development – gain experience if building end to end global applications used by millions of users)2.INFRASTRUCTURE ENGINEERS (help with managing and improving our global infrastructure and data centres) 3.IT SUPPORT SPECIALISTS (Operate as part of a global IT support and service desk. Providing support to our staff all over the world)4.SENIOR WEB DEVELOPERS (having creative input in the design and development of our company websites)5.IT SECURITY ANALYSTS (using a wide various of tools and techniques to aid the improvement of our security posture)About Randox IT:The Randox in-house IT team, recently crowned Overall IT Company of the Year, consists of almost 50 highly skilled IT professionals spanning a broad range of IT specialisms including web development, infrastructure, enterprise support, information security, software development and software testing. The expertise from our IT team, combined with Randox’s state-of-the-art infrastructure through our onsite data centres and cloud technologies enables us to build customer centric enterprise grade solutions and remain at the cutting edge of digital innovation.Randox is uniquely positioned to provide bespoke end to end solutions. This is achieved by drawing on decades of knowledge and expertise from laboratory processes and practices, working collaboratively with our IT professionals to attain an in-depth understanding, culminating in intelligent process automation and the creation of best-in-class business applications.Randox IT have played a critical role in supporting the fight against COVID19 and have been leading the way through the full development lifecycle by building several key platforms. Our “disruptive” approach to development has allowed us to respond quickly in an ever-evolving situation. If you are interested in joining an award-winning IT team, please contact us today.Randox Laboratories Limited is an Equal Opportunities Employer",Antrim,BT41 4FL,30000,50000
317,63074e76a87672147083f2d4,IT Web Developer,SE,"30,000 - 50,000 GBP per year","Salary 30,000 - 50,000 GBP per year Requirements:- •Front end Web Developer with strong knowledge of HTML, CSS and JQuery (ideally PHP), JavaScript.•Strong knowledge of CMS systems, preferably WordPress.•Knowledge of responsive design and optimising for mobile.•Experience of Web User Experience (UX).•Excellent verbal and written communication skills.•The ability to work closely with our in-house design and scientific teams to communicate all aspects of our products and services via the web.•Excellent time management skills•Ability to work on multiple projects simultaneously.Responsibilities:- The Role:The successful candidate will become part of the IT department. To develop and maintain a variety of large scale, public facing websites and user interfaces.The role will involve creating original and interactive concepts for websites and taking these concepts from initial design to final completion.  You will work closely with dedicated marketing and design teams and specialists with scientific and technical expertise to ensure the smooth delivery of all web projects.You will need to demonstrate knowledge and ability to keep us up to date with all emerging web technologies and design techniques such as responsive design – optimising for mobile, HTML5 and CSS3.Technologies:- HTML5- CSS- jQuery- JavaScript- WordPressMore: This is a unique opportunity to join an innovative, international company in a growing industry that can provide career security and genuine advancement opportunities for those who show potential.Do you want to make a difference while building a successful IT career?  No degree necessary (minimum of 3+ years’ experience)•Join and award-winning IT team 2021oWINNER - Overall IT Company of the YearoWINNER – IT Project team of the YearoWINNER – Digital Project team of the YearoWINNER – IT Team of the Year•£1500 signing on fee (for direct applicants)•Generous salary offered •Work with innovative technologies and applications•Bonus scheme•Career progression opportunities•Creativity encouraged and supported•Personal development and certified trainingAvailable roles: 1.SOFTWARE DEVELOPER ROLES (Full stake software development – gain experience if building end to end global applications used by millions of users)2.INFRASTRUCTURE ENGINEERS (help with managing and improving our global infrastructure and data centres) 3.IT SUPPORT SPECIALISTS (Operate as part of a global IT support and service desk. Providing support to our staff all over the world)4.SENIOR WEB DEVELOPERS (having creative input in the design and development o 5.IT SECURITY ANALYSTS (using a wide various of tools and techniques to aid the improvement of our security posture)About Randox:Randox Laboratories is passionate about improving global health and saving lives through the development of innovative and pioneering products.  Through our commitment and the skill of our people we have grown to be a world leader in diagnostics for clinical healthcare, toxicology, food security and providing quality solutions to over 145 countries.  In order to serve our growing international markets we require high calibre applicants with scientific, engineering, software and broader business skills – including sales, marketing, logistics, finance and many more.Central to the Randox ethos is our drive to improve healthcare worldwide and every one of our staff plays a vital role in this aim.Randox Laboratories Limited is an Equal Opportunities Employer.",Antrim,BT41 4FL,30000,50000
318,63074e7aa87672147083f2dc,IT Infrastructure Engineer,Sys Admin,"30,000 - 50,000 GBP per year","Salary 30,000 - 50,000 GBP per year Requirements:- Essential:•Proficiency in SAN technology (HP/EqualLogic/Compellent) and VMWare (vSphere, vCenter 5.x) virtual appliancesExperience of:•Maintenance of Windows Server domains and Domain Controllers (Microsoft Active Directory)•Maintenance of Microsoft Exchange Server 2010 or up•Windows server installation, usage, configuration, and maintenance•TCP/IP networking and LAN technologies, including IP address configuration and troubleshooting•Support and Build / producing support documentation•Firewall technologies and their respective management platforms•Layer 2/3 switching troubleshooting •Working towards CCNA/CCNP certification•Excellent server/network troubleshooting skillsResponsibilities:- •Server hardware and networking equipment throughout the entire company estate•Virtual environments hosted in VMWare/Hyper-V and SAN storage•Server software (Windows/Linux) i.e., patching, security implementation, scripting, automation, IIS, Server Hardening•Exchange / Office365 infrastructure - System efficiency, troubleshooting•Windows based domain services i.e., DNS, DHCP, AD, GPO maintenance•Provide 1st-2nd line operational support for infrastructure service issues•Liaison with staff, customers, and 3rd party suppliers on all aspects of the server farms and LAN/WAN environments where required•Keep up to date with security standards and best practices•Participate in Project Work and as required to deploy, support, and manage the infrastructure environment•Ensure adherence to policies, standards, and technical controls•Follow and adhere to and update Standard Build Documentation and create documentation as and where required to the Company Standards•Prioritise workload•Collaborate with the Infrastructure Manager to identify appropriate technical solutions to both incidents and projects•Ability to travel between UK sites to support the business on a day-to-day basis (A valid UK driving licence is essential)Technologies:- VMware- Windows- LinuxMore: About Randox:An international company operating in over 145 countries that continues to have unparalleled growth, Randox Laboratories has been the heartbeat of the UK’s National COVID Testing Programme throughout the pandemic.   In early 2020 Randox recognised the threat from COVID-19 and, based on over 40 years of diagnostic experience, quickly developed a test to accurately identify the virus.  Testing at scale commenced within weeks to support the UK’s National Testing Programme and private clients alike.  Through the enormous effort and commitment of its staff Randox is currently operating at a capacity of 180,000 COVID-19 samples per day, making it the most productive laboratory in the UK and Ireland and amongst the very largest in Europe.Additionally, as a world leader in diagnostics for clinical healthcare, toxicology and food security, our expertise and product portfolio have assisted laboratories across the world in improving health and saving lives. Our global success is a result of our pioneering products and the commitment & skill of our workforce, which continue to grow exponentially.Central to the Randox ethos is our drive and determination to improve healthcare worldwide and every one of our talented staff play a role in this. In order to serve our growing international markets, we require high calibre applicants with scientific, engineering, software and broader business skills – including sales, marketing, logistics, finance and many more.  Join the Randox team and play your part in improving the health of millions.Randox Laboratories Limited is an Equal Opportunities Employer.",Antrim,BT41 4FL,30000,50000
319,6315bbbd0cb3e24a3310bff9,Senior Product Manager,Management,"35,000 - 40,000 GBP per year","Salary 35,000 - 40,000 GBP per year Requirements:- - You have experience of quickly understanding customer workflows, asking insightful questions, and validating problems and ideas.- You demonstrate empathy and insight when engaging, advising, supporting and negotiating with colleagues and customers in all areas of an organisation.- You make well-reasoned decisions that demonstrate attention to detail, creativity, good judgement and pragmatism, with an emphasis on adding value.- You are proficient with business software including email, presentations, spreadsheets and word processing.- You are a considerate communicator who actively listens and values clarity when working with colleagues and customers.- You are a lifelong learner who enjoys sharing your knowledge with others.Responsibilities:- Product Management- Applying expertise and good judgement when collaborating with customers to understand their problems, find opportunities and propose solutions.- Creating insightful story maps, flowcharts and mockups to capture and share knowledge and ideas.- Consulting with lead software engineers during the scoping of projects, in particular to consider feasibility and cost effectiveness.- Turning conversations into user stories that record goals and acceptance criteria.- Supporting the management of projects throughout their life cycle by purposefully gathering, interpreting and disseminating information amongst colleagues.- Giving constructive feedback on software as it is developed and advocating for users.- Working closely with customers to ensure the success of products and projects, for example by clarifying the implications of decisions and documenting discussions.- Analysing feedback from customers and users to identify improvements and refine roadmaps.- Monitoring and forecasting income, and growing it by creating and advancing products for new and existing customers.- Understanding and following relevant legislative requirements, for example those relating to information security or computer system validation.Leadership- Actively participating in the company’s recruitment and interviewing activities.- Mentoring new product managers by sharing expertise and providing regular feedback to support their professional development.Culture- Fostering an environment that supports team members to communicate constructively and collaborate towards shared goals.- Supporting team members by highlighting potential learning opportunities.- Contributing to the company’s teaching activities, for example by creating learning materials or delivering classes.- Maintaining a high level of awareness regarding industry developments and proactively exploring new approaches and tools to improve company processes.Technologies:- Product Manager- Web- ICTMore: Benefits- 44 days of leave (32 days of annual leave, plus bank holidays and four closure days).- Salary of £35,000-£40,000 per annum depending on experience.- Training budget of £2,000 per annum.- Four hours of dedicated wellness time each month.- Flexible working hours and hybrid working options available.- Full time, working 35 hours per week. Part time and compressed hours can be considered.- 5% matched contribution pension scheme.- Access to university facilities.",Sheffield,S1 2LT,35000,40000
320,6315bbd60cb3e24a3310c003,Back End Developer,SE,"20,000 - 35,000 GBP per year","Salary 20,000 - 35,000 GBP per year Requirements:- Essential Skills: 2+ Years Working as a NodeJS / Javascript DeveloperProficiency in REST APIsJSONExpress FrameworkMongoDBGit / GitHub / VSCodeJWTResponsibilities:- The role will be joining our Software Development Team as a Backend Developer primarily working in NodeJS working with a number of projects in various different sectors including Environmental, Agriculture and Sport. Knowledge of different Database systems including MongoDB, Redis as well as Serverless Architecture such as Firebase / Google Cloud.Work will include the design and development of IOT and Sensor monitoring, building REST and GraphQL Private and Public facing APIs.You'll need the skills listed above with a big splash of enthusiasm for GSD.Technologies:- API- Android- Backend- BrowserStack- Cloud- Firebase- GitHub- IoT- JSON- JWT- JavaScript- MongoDB- HTML5- Docker- MQTT- NodeJS- Redis- Sentry- UX UI Design- VS Code- Git- GraphQL- DevOps- AWS- WebServices- WebMore: Are your talents wasted looking after just one or two projects at a time? Do you long to be part of more than just the next development patch or hardware roll out? Freedom is at hand. It won't be easy, but then you don't want easy, that would be too, well...... Easy.We are a company expanding with a wonderful challenge of having more pies than fingers.We've read a whole stack of job articles before posting this and that word 'opportunity' is massively over used. Not here. This is a big one. We are going places and we need the right people to join us on our journey.",Cardiff,CF11 0JS,20000,35000
321,6315bbdc0cb3e24a3310c007,Front End Developer,SE,"25,000 - 35,000 GBP per year","Salary 25,000 - 35,000 GBP per year Requirements:- Essential Skills2+ Years Working as a VueJS / React / Javascript DeveloperProficiency in HTML / CSS / Javascript / JSONExperience with CSS FlexBox / GridGit / GitHub / VSCodeResponsibilities:- The role will be joining our Software Development Team as a Frontend Developer primarily working in VueJS working with a number of projects in various different sectors including Environmental, Agriculture and Sport. The ideal candidate will have strong UX/UI Design skills and have a passion for making Apps that look amazing and easy to use.You'll need the skills listed above with a big splash of enthusiasm for GSD.Technologies:- API- Cloud- CMS- CSS- DevOps- Docker- Figma- Firebase- Frontend- GitHub- HTML5- JSON- JavaScript- MongoDB- NodeJS- Redis- UX UI Design- VS Code- Vuetify- WebServices- Web- VueMore: Are your talents wasted looking after just one or two projects at a time? Do you long to be part of more than just the next development patch or hardware roll out? Freedom is at hand. It won't be easy, but then you don't want easy, that would be too, well...... Easy.We are a company expanding with a wonderful challenge of having more pies than fingers.We've read a whole stack of job articles before posting this and that word 'opportunity' is massively over used. Not here. This is a big one. We are going places and we need the right people to join us on our journey.",Cardiff,CF11 0JS,25000,35000
322,631603510cb3e24a3310c398,Junior Backend Developer,SE,"30,000 - 40,000 GBP per year","Salary 30,000 - 40,000 GBP per year Requirements:- Ruby experience with Ruby on RailsExperience with SQL databasesHTML and CSSTDD/BDD Good communication skills Bring an awesome attitude, the ability to pivot quickly, and the willingness to help the team meet the goals of delivering a great customer experience.Ability to focus on customers and have a willingness to step up and wear a couple of hats.Experience building backend systemsResponsibilities:- Develop, test and release solid code in Ruby on Rails Add to the growth and success of the best digital art platform on the web.Improve our uptime, reliability, performance, and securityWork together with the team to develop services that support website and other client features Collaborate with the team to plan and develop new features.Develop our new platform features and work on the media delivery pipeline.Perform QA tasks for every release along with the team Practice TDD, write unit tests, and participate in code reviews.Plan iterations periodically and consult new product features Technologies:- Ruby- Rails- NodeJS- JavaScript- TypeScript- ReactMore: Sedition Art is seeking a Junior Backend Software Engineer to build and improve our platform. This position will be involved in making our platform more robust as we continue to expand our client base. You’ll be responsible for projects like building out features that enhance the product, improving user flows while using our platform, all while collaborating with our product and design teams to build the world's best customer-centric digital art platform on the web. To be successful you must be passionate about building and scaling our platform while being able to work independently, mentor others, and understand our business needs.",London,W10 6BL,30000,40000
323,631603560cb3e24a3310c39e,Junior Frontend Developer,SE,"30,000 - 40,000 GBP per year","Salary 30,000 - 40,000 GBP per year Requirements:- Exposure to React JS with TypeScriptGood in JavaScript, HTML, CSS Ability to write clean, high-performance and reusable code Good communication skills Bring an awesome attitude, the ability to pivot quickly, and the willingness to help the team meet the goals of delivering a great customer experience.Ability to focus on customers and have a willingness to step up and wear a couple of hats.Responsibilities:- Add to the growth and success of the best digital art platform on the web.Improve our uptime, reliability, performance, and securityMaintain and improve our codebaseImplement well-crafted UI designs using scalable and maintainable TypeScript and SCSS Transition existing JavaScript codebase to React and TypeScript Always focus on delivering great UX to our customers Collaborate with the team to plan and develop new features.Work with our React based components on the website and the LG TV app.Work with our React Native app for the iOS / Android system.Spend time improving usability and performance Technologies:- React- Rails- JavaScript- TypeScript- NodeJSMore: Sedition Art is seeking a Junior Front End Software Engineer to build and improve our user-facing part of the platform. This position will be involved in making our platform more user friendly by delivering a great experience through usage of different web technologies.You’ll be responsible for projects like building out features that enhance the platform, improving user flows while using our platform, all while collaborating with our product and design teams to build the world's best customer-centric digital art platform on the web. To be successful you must be passionate about improving the user experience for our customers while being able to work independently and understand our business needs.",London,W10 6BL,30000,40000
324,631726b486b8bec4bc6b4bae,Senior Backend Developer,SE,"60,000 - 90,000 GBP per year","Salary 60,000 - 90,000 GBP per year Requirements:- 4+ years Ruby experience with Ruby on Rails design patterns and best practices Experience with SQL databasesHTML and CSSTDD/BDD Rails application security, scalability and performance Good communication skills Bring an awesome attitude, the ability to pivot quickly, and the willingness to help the team meet the goals of delivering a great customer experience.Ability to focus on customers and have a willingness to step up and wear a couple of hats.Experience building backend systems and adaptable frontends with a focus on cross-browser compatibility and accessibilityResponsibilities:- Improve our uptime, reliability, performance, and securityImplement projects that range from backend to frontend and everything in between.Maintain and improve our codebaseAdd to the growth and success of the best digital art platform on the web.Develop, test and release solid code in Ruby on Rails Work together with the team to develop services that support website and other client features Collaborate with the team to plan and develop new features.Develop our new platform features and work on the media delivery pipeline.Perform QA tasks for every release along with the team Practice TDD, write unit tests, and participate in code reviews.Plan iterations periodically and consult new product features Technologies:- Ruby- Rails- React- JavaScript- TypeScriptMore: Sedition Art is seeking a Senior Backend Software Engineer to build and improve our platform. This position will be involved in making our platform more robust as we continue to expand our client base. You’ll be responsible for projects like building out features that enhance the product, improving user flows while using our platform, all while collaborating with our product and design teams to build the world's best customer-centric digital art platform on the web. To be successful you must be passionate about building and scaling our platform while being able to work independently, mentor others, and understand our business needs.",London,W10 6BL,60000,90000
325,631726b986b8bec4bc6b4bb4,Senior Frontend Developer,SE,"60,000 - 90,000 GBP per year","Salary 60,000 - 90,000 GBP per year Requirements:- 4+ years experience with React JS with TypeScriptExperience with Redux and modern CSS Expert in JavaScript, HTML, CSS Ability to write clean, high-performance and reusable code Knowledge of modern web app build systems, server stacks, TDD Good communication skills Bring an awesome attitude, the ability to pivot quickly, and the willingness to help the team meet the goals of delivering a great customer experience.Ability to focus on customers and have a willingness to step up and wear a couple of hats.Responsibilities:- Improve our uptime, reliability, performance, and securityImplement projects that range from backend to frontend and everything in between.Maintain and improve our codebaseAdd to the growth and success of the best digital art platform on the web.Implement well-crafted UI designs using scalable and maintainable TypeScript and SCSS Transition existing JavaScript codebase to React and TypeScript Always focus on delivering great UX to our customers Collaborate with the team to plan and develop new features.Work with our React based components on the website and the LG TV app.Work with our React Native app for the iOS / Android system.Spend time improving usability and performance Plan iterations periodically and consult new product features Technologies:- Ruby- Rails- React- JavaScript- TypeScriptMore: Sedition Art is seeking a Senior Front End Software Engineer to build and improve our user-facing part of the platform. This position will be involved in making our platform more user friendly by delivering a great experience through usage of different web technologies.You’ll be responsible for projects like building out features that enhance the platform, improving user flows while using our platform, all while collaborating with our product and design teams to build the world's best customer-centric digital art platform on the web. To be successful you must be passionate about improving the user experience for our customers while being able to work independently, mentor others, and understand our business needs.",London,W10 6BL,60000,90000
326,631749de86b8bec4bc6b4c5f,Formal Verification Engineer,Other,"30,000 - 50,000 GBP per year","Salary 30,000 - 50,000 GBP per year Requirements:- EducationBachelor/Masters/Doctorate in EEE/ECE/CS/MathsEssential SkillsHave a can-do attitude, can show self-learning attributesIndividual contributor & excellent team playerStrong reasoning skillsExcellent attention to detailExcellent communication details in EnglishResponsibilities:- You will be required to carry out hands-on work on formal verification of processors, GPU blocks, networking designs or AI/ML. The work will include building strategy, verification plans, testbenches and sign-off using the Axiomise six-dimensional coverage methodology. You are expected to be confident in Verilog/VHDL as well as fluent in SVA and Tcl/Perl/Python and Unix/Linux scripting.Technologies:- Verilog- Python- LinuxMore: We are looking for bright spirited individuals with a positive can-do attitude. We often work on very challenging problems that are not always solvable within a 9-to-5 framework, so we expect our team to put in extra hours if needed. The outcome will be very rewarding, we can promise that. We do not have a hierarchical structure so you will learn fast. You will get to build cool new solutions, publish papers, file patents, and work live with customers. We are an equal opportunity employer. Everyone is welcome.Remember you will be working in a small organization that is growing rapidly with lots of opportunities for you to grow and learn. We welcome our engineering talent to also get involved in other areas of our business and we take pride that we are agile and can respond swiftly to our customer and employee needs.",Hemel Hempstead,HP2 4TZ,30000,50000
327,6318933e7852881de06dc719,APIGEE Developer,SE,"95,000 - 100,000 GBP per year","Salary 95,000 - 100,000 GBP per year Requirements:- APIGEEAPIAPIGEE DevelopingResponsibilities:- Job Description:The API Developer is responsible for developing API Proxies in adherence to API Specifications and standards developed for the API Platform. They are willing to challenge designs when efficiencies or errors are found to ensure the best-delivered product, and these changes are communicated to the architecture team. They ensure proxy code is tested with pre-developed test scripts before moving forward into higher environments.Technologies:- APIMore: Job Description:The API Developer is responsible for developing API Proxies in adherence to API Specifications and standards developed for the API Platform. They are willing to challenge designs when efficiencies or errors are found to ensure the best-delivered product, and these changes are communicated to the architecture team. They ensure proxy code is tested with pre-developed test scripts before moving forward into higher environments.",leicester,LE1 7EA,95000,100000
328,631986a3b49ef1fbb4eda85c,Developer,SE,"30,000 - 40,000 GBP per year","Salary 30,000 - 40,000 GBP per year Requirements:- The RoleThis is a client-facing role and you will be responsible for managing entire development projects, from functional specification to launch and ongoing support.This role would suit someone who has gained experience within a team of developers, contributed to multiple web development projects and has had direct contact with the client contributing to functional specifications and providing project updates.Having gained this experience within a team you are now looking to step into an autonomous role where you will be supported by a collaborative creative team and account management team, but where you are in control of all development projects.For the right person this is the perfect next step in your career moving you towards building and managing your own development team.If you can tick off a good number of the following you could be our perfect person;Technical & Personal Skills:Excellent knowledge of Front End Development (HTML/JS/CSS)An understanding of E-Commerce platforms such as Shopify/WoocommerceExperience with the Laravel framework and PHPExperience with Content Management Systems such Statamic and WordPressDatabase experience using MySQL or equivalentExperience/knowledge of using version control systems such as GitUnderstanding of deployment and server managementA degree in computer science / computer programming or relevant experienceAbility to build features and applications with a mobile responsive designGood understanding of SEO principles and ensuring any development will adhere to themAn excellent problem solverWillingness to learn other programming languages and technologiesStrong on time & project managementMeticulous, with amazing attention to detailCurious with a keen interest in keeping up to date with the latest tools, techniques and technologiesSkilled communicator both in writing and verbal communicationResponsibilities:- We’re looking for a Web Developer to join our team in Nottinghamshire. You’ll be working on a wide range of projects for our diverse client base including developing e-commerce websites.You don't need to live locally; however we do get everyone together in person regularly, so you'd need to be happy to travel to team meetings at our premises in Kirkby-in-Ashfield, Nottinghamshire from wherever you're based.We’re an aspirational business, so you won’t come up against resistance because ‘that’s how we’ve always done it.’ In fact, we want someone who can use their up-to-the-minute knowledge of current best practices to tell us how to deliver beautifully crafted web pages that are technically sound - then work with our creative team to bring those pages to life.Technologies:- API- CSS- Fullstack- Frontend- GitHub- Java- Laravel- PHP- Python- Shopify- Slack- UX UI Design- WordPress- ZapierMore: We have a culture of autonomy and trust. With flexible working, unlimited holidays and dedicated personal development time our team is trusted to do the right thing, for the client, for the business and for their own well-being.",NOTTINGHAM,NG17 7RB,30000,40000
